"transactionIPaddress","transactionIPaddress_risk"
80.6,-2.46809953147162
80.61,-2.27212588550934
80.62,-2.30258509299405
80.63,-2.27212588550934
80.64,-2.2082744135228
80.65,-2.2082744135228
80.67,-2.2082744135228
80.68,-2.21920348405499
80.69,-2.2082744135228
80.7,-2.30258509299405
80.71,-2.36085400111802
80.72,-2.24070968927596
80.73,-2.23001440015921
80.74,-2.23001440015921
80.75,-2.24070968927596
80.76,-2.23001440015921
80.77,-2.21920348405499
80.78,-2.24070968927596
80.8,-2.2512917986065
80.81,-2.2082744135228
80.83,-2.23001440015921
80.84,-2.2082744135228
80.85,-2.2082744135228
80.86,-2.21920348405499
80.87,-2.24070968927596
80.88,-2.24070968927596
80.89,-2.2082744135228
80.9,-2.31253542384721
80.91,-2.2082744135228
80.92,-2.31253542384721
80.93,-2.2082744135228
80.94,-2.2512917986065
80.95,-2.21920348405499
80.98,-2.23001440015921
80.99,-2.2512917986065
81,-2.21920348405499
81.1,-2.40694510831829
81.101,-2.31253542384721
81.102,-2.31253542384721
81.103,-2.2512917986065
81.104,-2.33214389523559
81.105,-2.35137525716348
81.106,-2.43361335540045
81.107,-2.36085400111802
81.108,-2.43361335540045
81.109,-2.33214389523559
81.11,-2.33214389523559
81.111,-2.3887627892351
81.114,-2.2082744135228
81.12,-2.21920348405499
81.129,-2.33537491581704
81.13,-2.31253542384721
81.131,-2.42480272571829
81.132,-2.56494935746154
81.133,-2.42480272571829
81.134,-2.32238772029023
81.135,-2.36085400111802
81.136,-2.53369681395743
81.137,-2.46809953147162
81.138,-2.35137525716348
81.139,-2.31253542384721
81.14,-2.32238772029023
81.141,-2.27212588550934
81.142,-2.24070968927596
81.143,-2.21920348405499
81.144,-2.27212588550934
81.145,-2.29253475714054
81.147,-2.40694510831829
81.148,-2.26176309847379
81.149,-2.53369681395743
81.151,-2.42238629280667
81.152,-2.50143595173921
81.153,-2.39789527279837
81.154,-2.40694510831829
81.155,-2.54160199346455
81.156,-2.61739583283408
81.157,-2.60268968544438
81.158,-2.54160199346455
81.159,-2.54944517092557
81.16,-2.2082744135228
81.161,-2.23001440015921
81.164,-2.37954613413017
81.165,-2.39789527279837
81.166,-2.54160199346455
81.167,-2.56494935746154
81.168,-2.27212588550934
81.17,-2.28238238567653
81.171,-2.27212588550934
81.172,-2.2082744135228
81.173,-2.27212588550934
81.174,-2.35137525716348
81.175,-2.24070968927596
81.178,-2.33214389523559
81.179,-2.2082744135228
81.18,-2.2082744135228
81.182,-2.21920348405499
81.183,-2.2082744135228
81.184,-2.26176309847379
81.185,-2.2082744135228
81.187,-2.2512917986065
81.189,-2.21920348405499
81.19,-2.23001440015921
81.191,-2.36085400111802
81.193,-2.23001440015921
81.197,-2.2082744135228
81.198,-2.23001440015921
81.2,-2.32238772029023
81.201,-2.2082744135228
81.202,-2.27212588550934
81.203,-2.26176309847379
81.204,-2.26176309847379
81.205,-2.26176309847379
81.206,-2.2082744135228
81.207,-2.26176309847379
81.208,-2.21920348405499
81.209,-2.24070968927596
81.21,-2.35137525716348
81.211,-2.21920348405499
81.213,-2.2082744135228
81.214,-2.2512917986065
81.215,-2.2082744135228
81.216,-2.26176309847379
81.217,-2.26176309847379
81.218,-2.28238238567653
81.219,-2.2082744135228
81.22,-2.29253475714054
81.221,-2.23001440015921
81.222,-2.2082744135228
81.223,-2.2082744135228
81.224,-2.33214389523559
81.225,-2.28238238567653
81.226,-2.30258509299405
81.227,-2.31253542384721
81.228,-2.27212588550934
81.229,-2.29253475714054
81.23,-2.33214389523559
81.231,-2.26176309847379
81.232,-2.29253475714054
81.233,-2.37954613413017
81.234,-2.29253475714054
81.235,-2.37024374146786
81.236,-2.26176309847379
81.237,-2.26176309847379
81.24,-2.42480272571829
81.241,-2.32238772029023
81.242,-2.37024374146786
81.243,-2.27212588550934
81.244,-2.32238772029023
81.245,-2.29253475714054
81.246,-2.35137525716348
81.247,-2.26176309847379
81.248,-2.29253475714054
81.249,-2.34180580614733
81.25,-2.29253475714054
81.251,-2.30258509299405
81.252,-2.2512917986065
81.253,-2.23001440015921
81.255,-2.23001440015921
81.27,-2.21920348405499
81.28,-2.24070968927596
81.29,-2.2082744135228
81.3,-2.2082744135228
81.31,-2.2082744135228
81.32,-2.23001440015921
81.33,-2.21920348405499
81.34,-2.27212588550934
81.35,-2.28238238567653
81.36,-2.26176309847379
81.37,-2.24070968927596
81.38,-2.21920348405499
81.39,-2.23001440015921
81.43,-2.2512917986065
81.44,-2.2512917986065
81.45,-2.2082744135228
81.47,-2.21920348405499
81.48,-2.26176309847379
81.5,-2.2512917986065
81.51,-2.37024374146786
81.53,-2.28238238567653
81.56,-2.27212588550934
81.57,-2.40694510831829
81.58,-2.21920348405499
81.6,-2.26176309847379
81.61,-2.23001440015921
81.62,-2.58021682959233
81.63,-2.2512917986065
81.64,-2.37954613413017
81.65,-2.30258509299405
81.66,-2.28238238567653
81.67,-2.23001440015921
81.68,-2.23001440015921
81.69,-2.2082744135228
81.7,-2.23001440015921
81.71,-2.24070968927596
81.8,-2.2512917986065
81.82,-2.37278935166729
81.83,-2.39789527279837
81.84,-2.24070968927596
81.86,-2.23001440015921
81.88,-2.21920348405499
81.89,-2.2082744135228
81.9,-2.21920348405499
81.91,-2.21920348405499
81.92,-2.23001440015921
81.93,-2.2082744135228
81.94,-2.24070968927596
81.95,-2.2082744135228
81.96,-2.34180580614733
81.97,-2.39789527279837
81.98,-2.30258509299405
81.99,-2.52572864430826
82,-2.33214389523559
82.1,-2.4932054526027
82.101,-2.23001440015921
82.102,-2.23001440015921
82.103,-2.2082744135228
82.104,-2.2082744135228
82.105,-2.2082744135228
82.106,-2.24070968927596
82.107,-2.2082744135228
82.108,-2.2082744135228
82.109,-2.21920348405499
82.11,-2.39789527279837
82.112,-2.26176309847379
82.113,-2.35137525716348
82.115,-2.2082744135228
82.116,-2.24070968927596
82.117,-2.21920348405499
82.118,-2.2512917986065
82.12,-2.54944517092557
82.121,-2.2512917986065
82.122,-2.31253542384721
82.123,-2.34180580614733
82.124,-2.40694510831829
82.125,-2.27212588550934
82.126,-2.30258509299405
82.127,-2.39789527279837
82.128,-2.2512917986065
82.13,-2.35137525716348
82.131,-2.24070968927596
82.132,-2.484906649788
82.133,-2.24070968927596
82.134,-2.2082744135228
82.135,-2.24070968927596
82.136,-2.29253475714054
82.137,-2.2082744135228
82.139,-2.24070968927596
82.14,-2.45100509811232
82.141,-2.29253475714054
82.143,-2.23001440015921
82.145,-2.24070968927596
82.146,-2.2082744135228
82.147,-2.24070968927596
82.148,-2.2512917986065
82.15,-2.41591377830105
82.151,-2.21920348405499
82.152,-2.36085400111802
82.153,-2.41591377830105
82.154,-2.29253475714054
82.155,-2.2082744135228
82.156,-2.2512917986065
82.157,-2.23001440015921
82.158,-2.00976162104185
82.16,-2.29253475714054
82.161,-2.31253542384721
82.163,-2.2082744135228
82.164,-2.24070968927596
82.165,-2.2082744135228
82.166,-2.21920348405499
82.167,-2.2082744135228
82.168,-2.27212588550934
82.169,-2.13470422035489
82.17,-2.33214389523559
82.171,-2.24070968927596
82.173,-2.23001440015921
82.176,-2.2512917986065
82.178,-2.30258509299405
82.18,-2.30258509299405
82.181,-2.43361335540045
82.182,-2.21920348405499
82.183,-2.2512917986065
82.187,-2.2082744135228
82.188,-2.21920348405499
82.189,-2.2082744135228
82.19,-2.33214389523559
82.192,-2.24070968927596
82.193,-2.2082744135228
82.194,-2.24070968927596
82.195,-2.21920348405499
82.196,-2.28238238567653
82.197,-2.2082744135228
82.198,-2.2082744135228
82.199,-2.23001440015921
82.2,-2.58021682959233
82.201,-2.21920348405499
82.202,-2.2082744135228
82.204,-2.21920348405499
82.205,-2.28238238567653
82.207,-2.23001440015921
82.208,-2.21920348405499
82.209,-2.21920348405499
82.21,-2.31253542384721
82.211,-2.23001440015921
82.212,-2.27212588550934
82.213,-2.2082744135228
82.214,-2.21920348405499
82.215,-2.2082744135228
82.216,-2.31253542384721
82.217,-2.23001440015921
82.219,-2.24070968927596
82.22,-2.37954613413017
82.221,-2.2082744135228
82.222,-2.23001440015921
82.224,-2.37954613413017
82.225,-2.28238238567653
82.226,-2.37954613413017
82.227,-2.35137525716348
82.228,-2.27212588550934
82.229,-2.37954613413017
82.23,-2.45958884180371
82.231,-2.29253475714054
82.232,-2.28238238567653
82.233,-2.31253542384721
82.234,-2.28238238567653
82.235,-2.36085400111802
82.236,-2.32238772029023
82.237,-2.33214389523559
82.238,-2.37024374146786
82.239,-2.35137525716348
82.24,-2.45958884180371
82.241,-2.27212588550934
82.242,-2.29253475714054
82.243,-2.29253475714054
82.244,-2.31253542384721
82.245,-2.35137525716348
82.246,-2.26176309847379
82.247,-2.28238238567653
82.248,-2.23001440015921
82.249,-2.32238772029023
82.25,-2.47653840011748
82.251,-2.2082744135228
82.252,-2.21920348405499
82.253,-2.21920348405499
82.254,-2.23001440015921
82.255,-2.21920348405499
82.26,-2.41591377830105
82.27,-2.33214389523559
82.28,-2.33214389523559
82.29,-2.29253475714054
82.3,-2.59525470695687
82.31,-2.50143595173921
82.32,-2.21920348405499
82.33,-2.33214389523559
82.34,-2.24070968927596
82.35,-2.30258509299405
82.36,-2.27212588550934
82.37,-2.27212588550934
82.38,-2.28238238567653
82.39,-2.37954613413017
82.4,-2.40694510831829
82.41,-2.4423470353692
82.42,-2.32238772029023
82.43,-2.2512917986065
82.44,-2.42480272571829
82.45,-2.45958884180371
82.46,-2.54160199346455
82.47,-2.35137525716348
82.48,-2.28238238567653
82.5,-2.3887627892351
82.51,-2.21920348405499
82.52,-2.21920348405499
82.53,-2.2082744135228
82.54,-2.2512917986065
82.55,-2.21920348405499
82.56,-2.21920348405499
82.57,-2.21920348405499
82.58,-2.26176309847379
82.59,-2.2082744135228
82.6,-2.37024374146786
82.61,-2.21920348405499
82.63,-2.21920348405499
82.64,-2.2082744135228
82.65,-2.23001440015921
82.66,-2.35137525716348
82.67,-2.31253542384721
82.68,-2.30258509299405
82.69,-2.4932054526027
82.7,-2.35569491830799
82.71,-2.41591377830105
82.72,-2.2512917986065
82.73,-2.26176309847379
82.74,-2.28238238567653
82.75,-2.24070968927596
82.8,-2.43361335540045
82.81,-2.26176309847379
82.82,-2.24070968927596
82.83,-2.29253475714054
82.84,-2.21920348405499
82.85,-2.21920348405499
82.88,-2.21920348405499
82.9,-2.45100509811232
82.91,-2.26176309847379
82.94,-2.2082744135228
82.95,-2.31253542384721
82.98,-2.2082744135228
82.99,-2.23001440015921
83.1,-2.36085400111802
83.101,-2.2082744135228
83.103,-2.21920348405499
83.104,-2.27212588550934
83.105,-2.21920348405499
83.108,-2.46809953147162
83.109,-2.484906649788
83.11,-2.2512917986065
83.111,-2.23001440015921
83.112,-2.35137525716348
83.113,-2.32238772029023
83.114,-2.31253542384721
83.115,-2.21920348405499
83.117,-2.13470422035489
83.119,-2.2082744135228
83.12,-2.2082744135228
83.125,-2.2082744135228
83.128,-2.27212588550934
83.131,-2.2082744135228
83.134,-2.29253475714054
83.135,-2.28238238567653
83.136,-2.23001440015921
83.137,-2.21920348405499
83.139,-2.2082744135228
83.14,-2.2082744135228
83.141,-2.2512917986065
83.143,-2.21920348405499
83.144,-2.2082744135228
83.145,-2.28238238567653
83.146,-2.26176309847379
83.147,-2.24070968927596
83.148,-2.2512917986065
83.149,-2.45100509811232
83.15,-2.27212588550934
83.151,-2.23001440015921
83.152,-2.26176309847379
83.153,-2.2512917986065
83.154,-2.2082744135228
83.155,-2.23001440015921
83.156,-2.24070968927596
83.157,-2.28238238567653
83.158,-2.23001440015921
83.159,-2.24070968927596
83.16,-2.2512917986065
83.161,-2.32238772029023
83.163,-2.32238772029023
83.164,-2.2082744135228
83.165,-2.2082744135228
83.166,-2.23001440015921
83.167,-2.2512917986065
83.171,-2.21920348405499
83.172,-2.27212588550934
83.173,-2.24070968927596
83.175,-2.21920348405499
83.176,-2.23001440015921
83.177,-2.24070968927596
83.179,-2.24070968927596
83.18,-2.29253475714054
83.181,-2.23001440015921
83.183,-2.31253542384721
83.185,-2.21920348405499
83.186,-2.2082744135228
83.187,-2.24070968927596
83.19,-2.2082744135228
83.191,-2.23001440015921
83.192,-2.27212588550934
83.193,-2.32238772029023
83.194,-2.27212588550934
83.195,-2.24070968927596
83.196,-2.26176309847379
83.197,-2.34180580614733
83.198,-2.23001440015921
83.199,-2.30258509299405
83.2,-2.31253542384721
83.201,-2.28238238567653
83.202,-2.33214389523559
83.203,-2.24070968927596
83.204,-2.28238238567653
83.205,-2.26176309847379
83.206,-2.21920348405499
83.208,-2.23001440015921
83.209,-2.24070968927596
83.21,-2.2082744135228
83.211,-2.21920348405499
83.213,-2.24070968927596
83.215,-2.2512917986065
83.216,-2.23001440015921
83.217,-2.2512917986065
83.218,-2.24070968927596
83.219,-2.28238238567653
83.22,-2.23001440015921
83.221,-2.2512917986065
83.222,-2.2082744135228
83.223,-2.21920348405499
83.226,-2.29253475714054
83.227,-2.23001440015921
83.228,-2.27212588550934
83.229,-2.2082744135228
83.23,-2.24070968927596
83.231,-2.2082744135228
83.232,-2.2082744135228
83.233,-2.37024374146786
83.234,-2.2082744135228
83.235,-2.21920348405499
83.236,-2.2512917986065
83.237,-2.2512917986065
83.238,-2.2082744135228
83.24,-2.23001440015921
83.241,-2.21920348405499
83.242,-2.23001440015921
83.243,-2.2512917986065
83.244,-2.31253542384721
83.245,-2.2082744135228
83.246,-2.2082744135228
83.247,-2.21920348405499
83.248,-2.31253542384721
83.249,-2.29253475714054
83.25,-2.35569491830799
83.251,-2.4423470353692
83.252,-2.31253542384721
83.253,-2.33214389523559
83.254,-2.35137525716348
83.255,-2.26176309847379
83.26,-2.21920348405499
83.27,-2.21920348405499
83.28,-2.21920348405499
83.3,-2.23001440015921
83.31,-2.28238238567653
83.32,-2.26176309847379
83.33,-2.2512917986065
83.34,-2.24070968927596
83.35,-2.31253542384721
83.36,-2.2512917986065
83.37,-2.26176309847379
83.38,-2.21920348405499
83.39,-2.2512917986065
83.4,-2.29253475714054
83.41,-2.27212588550934
83.42,-2.29253475714054
83.43,-2.27212588550934
83.44,-2.23001440015921
83.45,-2.27212588550934
83.46,-2.23001440015921
83.49,-2.30258509299405
83.5,-2.32238772029023
83.51,-2.21920348405499
83.52,-2.26176309847379
83.53,-2.21920348405499
83.54,-2.24070968927596
83.55,-2.27212588550934
83.56,-2.27212588550934
83.57,-2.03688192726104
83.58,-2.2082744135228
83.59,-2.27212588550934
83.6,-2.30258509299405
83.61,-2.27212588550934
83.63,-2.2512917986065
83.64,-2.23001440015921
83.65,-2.21920348405499
83.66,-2.21920348405499
83.67,-2.2082744135228
83.68,-2.2082744135228
83.69,-2.23001440015921
83.7,-2.37954613413017
83.71,-2.29253475714054
83.76,-2.32238772029023
83.77,-2.3887627892351
83.78,-2.23001440015921
83.79,-2.31253542384721
83.8,-2.2512917986065
83.81,-2.33214389523559
83.82,-2.2512917986065
83.83,-2.3887627892351
83.84,-2.29253475714054
83.85,-2.29253475714054
83.86,-2.28238238567653
83.87,-2.29253475714054
83.88,-2.2512917986065
83.89,-2.3887627892351
83.9,-2.24070968927596
83.91,-2.27212588550934
83.92,-2.30258509299405
83.93,-2.28238238567653
83.94,-2.30258509299405
83.95,-2.26176309847379
83.97,-2.24070968927596
83.98,-2.21920348405499
83.99,-2.28238238567653
84,-2.21920348405499
84.1,-2.32238772029023
84.101,-2.33214389523559
84.102,-2.29253475714054
84.103,-2.27212588550934
84.104,-2.26176309847379
84.105,-2.32238772029023
84.106,-2.34180580614733
84.107,-2.29253475714054
84.108,-2.21920348405499
84.109,-2.27212588550934
84.11,-2.2082744135228
84.111,-2.23001440015921
84.112,-2.2512917986065
84.113,-2.29253475714054
84.114,-2.27212588550934
84.115,-2.26176309847379
84.118,-2.23001440015921
84.12,-2.27212588550934
84.122,-2.23001440015921
84.123,-2.23001440015921
84.124,-2.21920348405499
84.125,-2.23001440015921
84.127,-2.23001440015921
84.128,-2.28238238567653
84.129,-2.23001440015921
84.13,-2.33830317559612
84.131,-2.23001440015921
84.132,-2.2512917986065
84.133,-2.2512917986065
84.134,-2.26176309847379
84.135,-2.23001440015921
84.136,-2.21920348405499
84.137,-2.24070968927596
84.138,-2.23001440015921
84.139,-2.23001440015921
84.14,-2.27212588550934
84.141,-2.2082744135228
84.142,-2.26176309847379
84.143,-2.27212588550934
84.144,-2.24070968927596
84.146,-2.29253475714054
84.147,-2.31253542384721
84.148,-2.30258509299405
84.149,-2.24070968927596
84.15,-2.23001440015921
84.151,-2.27212588550934
84.152,-2.27212588550934
84.153,-2.21920348405499
84.154,-2.21920348405499
84.155,-2.24070968927596
84.156,-2.24070968927596
84.157,-2.24070968927596
84.158,-2.26176309847379
84.159,-2.30258509299405
84.16,-2.29253475714054
84.161,-2.24070968927596
84.162,-2.23001440015921
84.163,-2.24070968927596
84.165,-2.2512917986065
84.166,-2.23001440015921
84.167,-2.23001440015921
84.168,-2.2512917986065
84.169,-2.23001440015921
84.17,-2.30258509299405
84.171,-2.23001440015921
84.172,-2.26176309847379
84.173,-2.14539950947163
84.174,-2.24070968927596
84.175,-2.29253475714054
84.176,-2.23001440015921
84.177,-2.21920348405499
84.178,-2.26176309847379
84.179,-2.21920348405499
84.18,-2.24070968927596
84.181,-2.24070968927596
84.182,-2.26176309847379
84.183,-2.26176309847379
84.184,-2.24070968927596
84.185,-2.2512917986065
84.186,-2.24070968927596
84.187,-2.29253475714054
84.188,-2.2082744135228
84.189,-2.26176309847379
84.19,-2.26176309847379
84.191,-2.27212588550934
84.192,-2.27212588550934
84.193,-2.28238238567653
84.194,-2.28238238567653
84.195,-2.34180580614733
84.196,-2.37954613413017
84.197,-2.39789527279837
84.198,-2.36085400111802
84.199,-2.24070968927596
84.2,-2.2082744135228
84.202,-2.52572864430826
84.203,-2.27212588550934
84.204,-2.2082744135228
84.205,-2.23001440015921
84.208,-2.51769647261099
84.209,-2.484906649788
84.21,-2.43361335540045
84.211,-2.37954613413017
84.212,-2.52572864430826
84.215,-2.46809953147162
84.217,-2.2082744135228
84.22,-2.26176309847379
84.221,-2.23001440015921
84.222,-2.2082744135228
84.223,-2.2512917986065
84.226,-2.29253475714054
84.227,-2.30258509299405
84.228,-2.29253475714054
84.229,-2.30258509299405
84.23,-2.2082744135228
84.231,-2.2082744135228
84.233,-2.2082744135228
84.234,-2.45100509811232
84.235,-2.2082744135228
84.237,-2.2512917986065
84.238,-2.27212588550934
84.24,-2.29253475714054
84.241,-2.26176309847379
84.242,-2.2082744135228
84.245,-2.21920348405499
84.246,-2.2512917986065
84.247,-2.27212588550934
84.248,-2.27212588550934
84.249,-2.2512917986065
84.25,-2.42480272571829
84.251,-2.27212588550934
84.253,-2.37024374146786
84.254,-2.21920348405499
84.255,-2.21920348405499
84.26,-2.2512917986065
84.27,-2.30258509299405
84.28,-2.26176309847379
84.29,-2.23001440015921
84.3,-2.34180580614733
84.31,-2.26176309847379
84.32,-2.2082744135228
84.34,-2.2082744135228
84.35,-2.21920348405499
84.38,-2.21920348405499
84.39,-2.2082744135228
84.42,-2.2082744135228
84.43,-2.21920348405499
84.44,-2.23001440015921
84.45,-2.26176309847379
84.46,-2.24070968927596
84.47,-2.2082744135228
84.48,-2.40694510831829
84.49,-2.2512917986065
84.5,-2.2512917986065
84.51,-2.2512917986065
84.52,-2.30258509299405
84.54,-2.2082744135228
84.55,-2.21920348405499
84.56,-2.24070968927596
84.57,-2.29253475714054
84.58,-2.32238772029023
84.59,-2.36085400111802
84.6,-2.27212588550934
84.61,-2.2512917986065
84.62,-2.28238238567653
84.63,-2.28238238567653
84.7,-2.28238238567653
84.72,-2.33214389523559
84.73,-2.34180580614733
84.74,-2.31253542384721
84.75,-2.37024374146786
84.77,-2.21920348405499
84.78,-2.2082744135228
84.79,-2.2082744135228
84.8,-2.27212588550934
84.81,-2.23001440015921
84.82,-2.28238238567653
84.83,-2.27212588550934
84.84,-2.24070968927596
84.85,-2.21920348405499
