"ipPostalCode","ipPostalCode_risk"
"53086",-2.21920348405499
"53089",-2.2082744135228
"53095",-2.21920348405499
"53097",-2.2512917986065
"53100",-2.30258509299405
"53105",-2.24070968927596
"53111",-2.64617479738412
"531202",-2.2082744135228
"53140",-2.2082744135228
"53143",-2.45958884180371
"53144",-2.21920348405499
"53147",-2.26176309847379
"53149",-2.2082744135228
"53150",-2.34180580614733
"53151",-2.56494935746154
"53153",-2.24070968927596
"53154",-2.23001440015921
"53168",-2.32238772029023
"53172",-2.4932054526027
"53182",-2.2082744135228
"53185",-2.24070968927596
"53188",-2.50959926237837
"53190",-2.27212588550934
"53201",-2.63188884013665
"53202",-2.2082744135228
"53208",-3.36994483815805
"53212",-2.2082744135228
"53213",-2.2082744135228
"53215",-2.2082744135228
"53219",-2.2082744135228
"53220",-2.34703685556488
"53223",-2.21920348405499
"53226",-2.31253542384721
"53229",-2.2082744135228
"53233",-2.2082744135228
"5340",-2.2082744135228
"53401-000",-2.21920348405499
"53403",-2.2082744135228
"53405",-2.52572864430826
"53406",-2.2082744135228
"5346",-2.2082744135228
"53511",-2.21920348405499
"53518",-2.23001440015921
"53528",-2.2082744135228
"53532",-2.28238238567653
"53533",-2.2082744135228
"53536",-2.23001440015921
"53545",-2.24070968927596
"53549",-2.21920348405499
"53562",-2.32238772029023
"53566",-2.2082744135228
"53571",-2.2082744135228
"53572",-2.21920348405499
"53585",-2.2082744135228
"53590",-2.54160199346455
"53593",-2.30258509299405
"53597",-2.2082744135228
"5363",-2.21920348405499
"53702",-2.21920348405499
"53703",-2.24070968927596
"53704",-2.2082744135228
"53706",-2.36085400111802
"53707",-2.2082744135228
"53711",-2.79728133483015
"53715",-2.21920348405499
"53717",-2.23001440015921
"53718",-2.2082744135228
"53725",-3.24319313251891
"53807",-2.2082744135228
"53811",-2.2082744135228
"53813",-2.23001440015921
"53818",-2.24070968927596
"53821",-2.2082744135228
"53840",-2.2082744135228
"539-0000",-2.35137525716348
"53941",-2.2082744135228
"53952",-2.21920348405499
"53960",-2.2082744135228
"540",-2.21920348405499
"5400",-2.21920348405499
"54000",-2.64617479738412
"540001",-2.2082744135228
"54001",-2.37024374146786
"54002",-2.27212588550934
"5401",-2.52572864430826
"54014",-2.2082744135228
"54016",-2.21920348405499
"54017",-2.31253542384721
"54022",-2.27212588550934
"54024",-2.2082744135228
"5403",-2.24070968927596
"5405",-2.23001440015921
"541 01",-2.21920348405499
"54101",-2.2512917986065
"54107",-2.2082744135228
"54112",-2.21920348405499
"54115",-2.45958884180371
"54120",-2.2082744135228
"54121",-2.2512917986065
"54143",-2.06897024181254
"54154",-2.23001440015921
"54169",-2.21920348405499
"54212",-2.2082744135228
"54220",-2.34180580614733
"54229",-2.2082744135228
"54241",-2.23001440015921
"54245",-2.2082744135228
"54290",-2.246495626343
"54293",-2.21920348405499
"54300",-2.2082744135228
"54301",-2.56494935746154
"54305",-2.28238238567653
"54311",-2.2082744135228
"54313",-2.35137525716348
"5440",-2.21920348405499
"54401",-2.36085400111802
"54406",-2.2082744135228
"54409",-2.21920348405499
"54412",-2.2082744135228
"5445",-2.2082744135228
"54451",-2.21920348405499
"54456",-2.2082744135228
"5446",-2.23001440015921
"54481",-3.00071981506503
"54494",-2.29253475714054
"54499",-2.21920348405499
"54501",-2.24070968927596
"5452",-2.2082744135228
"54521",-2.21920348405499
"54526",-2.24070968927596
"54555",-2.21920348405499
"5460",-2.21920348405499
"54600",-2.2082744135228
"54601",-2.57084907958873
"5461",-2.24070968927596
"54615",-2.2082744135228
"54618",-2.21920348405499
"54623",-2.21920348405499
"54631",-2.2082744135228
"54636",-2.21920348405499
"54644",-2.2082744135228
"54650",-2.23001440015921
"54665",-2.23001440015921
"54667",-2.21920348405499
"5468",-2.32238772029023
"54701",-2.24070968927596
"54703",-2.99573227355399
"54724",-2.2512917986065
"54728",-2.2082744135228
"54735",-2.2082744135228
"54736",-2.2082744135228
"54751",-2.23001440015921
"5476",-2.2082744135228
"54767",-2.2082744135228
"5477",-2.2082744135228
"54770",-2.2082744135228
"5478",-2.23001440015921
"54806",-2.2082744135228
"5482",-2.21920348405499
"54821",-2.2082744135228
"54822",-2.24070968927596
"54829",-2.2082744135228
"54840",-2.21920348405499
"54843",-2.2082744135228
"54848",-2.2082744135228
"54858",-2.2082744135228
"54868",-2.2082744135228
"54876",-2.2082744135228
"54880",-2.30258509299405
"54901",-2.50143595173921
"54911",-2.77881927199042
"54912",-2.21920348405499
"54914",-2.2082744135228
"54929",-2.27212588550934
"54935",-2.68102152871429
"54945",-2.21920348405499
"5495",-2.38959646998368
"54956",-2.31253542384721
"54961",-2.23001440015921
"54971",-2.21920348405499
"550",-2.2082744135228
"5500",-2.28238238567653
"55000",-2.24070968927596
"550000",-2.2082744135228
"55001",-2.29253475714054
"55002-000",-2.2082744135228
"55008",-2.21920348405499
"55009",-2.23001440015921
"55016",-2.2082744135228
"5502",-2.26176309847379
"55024",-2.21920348405499
"55027",-2.32238772029023
"55033",-2.10006082888257
"55037",-2.24070968927596
"55038",-2.2082744135228
"55044",-2.24070968927596
"55046",-1.93486031286873
"55049",-2.23001440015921
"55055",-2.484906649788
"55056",-2.39789527279837
"55057",-2.32238772029023
"55060",-2.26176309847379
"55063",-2.21920348405499
"55068",-2.28238238567653
"55070",-2.2082744135228
"55076",-2.3887627892351
"55088",-2.46809953147162
"55092",-2.32238772029023
"55099",-2.2082744135228
"551 82",-2.2512917986065
"55100",-2.2082744135228
"55101",-2.66025953726586
"55102",-2.23001440015921
"55103",-2.2082744135228
"55104",-2.2512917986065
"55105",-2.2082744135228
"55106",-2.2082744135228
"55108",-2.24070968927596
"55110",-2.37024374146786
"55111",-2.21920348405499
"55112",-2.23001440015921
"55113",-2.40544247843375
"55114",-2.2082744135228
"55119",-2.2082744135228
"55120",-2.2512917986065
"55121",-2.21920348405499
"55122",-2.2082744135228
"55123",-2.51769647261099
"55124",-2.32238772029023
"55125",-2.2082744135228
"55126",-2.29253475714054
"55127",-2.42480272571829
"55128",-2.45100509811232
"55144",-2.29253475714054
"55182",-2.34180580614733
"55302",-2.24070968927596
"55303",-2.59525470695687
"55304",-2.46809953147162
"55308",-2.2082744135228
"55309",-2.24070968927596
"55311",-2.2082744135228
"55313",-2.24070968927596
"55318",-2.28238238567653
"55325",-2.21920348405499
"5532500",-2.2082744135228
"55327",-2.2082744135228
"55336",-2.2082744135228
"55337",-2.35137525716348
"55340",-2.2082744135228
"55342",-2.2082744135228
"55343",-2.66722820658196
"55344",-2.87356463957978
"55345",-2.46809953147162
"55350",-2.40694510831829
"55352",-2.27212588550934
"55355",-2.2082744135228
"55362",-2.28238238567653
"55364",-2.40612577193489
"55369",-2.54160199346455
"55372",-2.3887627892351
"55375",-2.2082744135228
"55378",-2.21920348405499
"55379",-2.2512917986065
"55388",-2.2082744135228
"55391",-2.21920348405499
"55401",-2.21920348405499
"55402",-2.2512917986065
"55403",-2.24070968927596
"55404",-2.23001440015921
"55405",-3.48277736865458
"55412",-2.2082744135228
"55413",-2.21920348405499
"55414",-2.23001440015921
"55415",-2.21920348405499
"55416",-2.28423595432585
"55418",-2.21920348405499
"55419",-2.2082744135228
"55422",-2.29253475714054
"55423",-2.26176309847379
"55425",-2.23001440015921
"55427",-2.07944154167984
"55428",-2.4423470353692
"55430",-2.2082744135228
"55431",-2.23001440015921
"55432",-2.23001440015921
"55435",-2.23001440015921
"55437",-2.24070968927596
"55438",-2.2082744135228
"55439",-2.39789527279837
"55441",-2.36085400111802
"55442",-2.21920348405499
"55443",-2.45958884180371
"55446",-2.21920348405499
"55447",-2.24070968927596
"55449",-2.23001440015921
"55455",-2.23001440015921
"5550",-2.2082744135228
"55604",-2.2082744135228
"55616",-2.2082744135228
"55705",-2.11296423371848
"55720",-2.23001440015921
"55731",-2.2082744135228
"55734",-2.24070968927596
"55746",-2.34180580614733
"55783",-2.2082744135228
"55792",-2.2082744135228
"558-0000",-2.2082744135228
"55802",-2.26176309847379
"55805",-2.68784749378469
"55806",-2.2082744135228
"5582",-2.21920348405499
"55901",-2.7545702167371
"55905",-2.24070968927596
"55921",-2.2082744135228
"55923",-2.21920348405499
"55943",-2.21920348405499
"55944",-2.23001440015921
"55946",-2.2082744135228
"55949",-2.2082744135228
"55959",-2.2082744135228
"55987",-2.37954613413017
"560",-2.2082744135228
"5600",-2.3887627892351
"56000",-2.21920348405499
"560000",-3.09104245335832
"56001",-2.51769647261099
"56002",-2.23001440015921
"56013",-2.14539950947163
"5602",-2.32238772029023
"56026",-2.2082744135228
"56031",-2.2512917986065
"56032",-2.2082744135228
"56062",-2.2082744135228
"56068",-2.31253542384721
"56071",-2.2082744135228
"56073",-2.29253475714054
"56082",-2.2512917986065
"561-810",-2.2082744135228
"5610",-2.2082744135228
"56100",-2.33214389523559
"561000",-2.2082744135228
"56101",-2.23001440015921
"56110",-2.24070968927596
"56121",-2.2082744135228
"56187",-2.2082744135228
"56201",-2.24070968927596
"56215",-2.24070968927596
"56218",-2.2082744135228
"56221",-2.24070968927596
"56241",-2.2512917986065
"56243",-2.2082744135228
"56250",-2.2082744135228
"56258",-2.23001440015921
"56265",-2.2082744135228
"56273",-2.24070968927596
"56277",-2.2082744135228
"56282",-2.2082744135228
"56283",-2.2082744135228
"56292",-2.2082744135228
"56293",-2.2082744135228
"5630",-2.2082744135228
"56300-000",-2.2082744135228
"56301",-2.23001440015921
"56303",-2.5483284762255
"56307",-2.2082744135228
"56315",-2.2082744135228
"56345",-2.30258509299405
"56353",-2.21920348405499
"56367",-2.21920348405499
"56374",-2.21920348405499
"56377",-2.21920348405499
"56379",-2.2082744135228
"56401",-2.35137525716348
"5641",-2.2082744135228
"56442",-2.2082744135228
"56450",-2.2082744135228
"56461",-2.21920348405499
"56464",-2.2082744135228
"56470",-2.2082744135228
"56472",-2.28238238567653
"56475",-2.2082744135228
"56484",-2.21920348405499
"56501",-2.23001440015921
"56503-250",-2.23001440015921
"56535",-2.24070968927596
"56537",-2.21920348405499
"56548",-2.2082744135228
"56560",-2.24070968927596
"56563",-2.28238238567653
"56572",-2.2082744135228
"56573",-2.4423470353692
"56586",-2.21920348405499
"5660",-2.2082744135228
"56601",-2.34180580614733
"5663",-2.26176309847379
"5670",-2.2082744135228
"56701",-2.26176309847379
"5672",-2.21920348405499
"56723",-2.2082744135228
"5673",-2.2512917986065
"56732",-2.2512917986065
"56742",-2.2082744135228
"56751",-2.2082744135228
"5676",-2.02595285672885
"56762",-2.23001440015921
"56763",-2.2082744135228
"56903-000",-2.2082744135228
"570",-2.2082744135228
"570-0000",-2.2082744135228
"5700",-2.40694510831829
"57000",-2.21920348405499
"570001",-2.23001440015921
"57001",-2.35137525716348
"57004",-2.21920348405499
"57006",-2.42480272571829
"57007",-2.2082744135228
"5701",-2.30258509299405
"57010-000",-2.29253475714054
"57017",-2.24070968927596
"57022",-2.24070968927596
"57028",-2.2082744135228
"57030",-2.24070968927596
"57039",-2.21920348405499
"57045",-2.2082744135228
"57058",-2.21920348405499
"57069",-2.32238772029023
"57070",-2.26176309847379
"57072",-2.24070968927596
"57078",-2.31253542384721
"571 00",-2.21920348405499
"57100",-2.21920348405499
"57103",-2.2082744135228
"57104",-2.70805020110221
"57105",-2.71359038147783
"57108",-2.2512917986065
"57185",-2.2082744135228
"57197",-2.23001440015921
"57200",-2.2082744135228
"572000",-2.2082744135228
"57201",-2.2512917986065
"57226",-2.27212588550934
"57240",-2.2082744135228
"57245",-2.2082744135228
"57249",-2.2082744135228
"5725",-2.2082744135228
"57255",-2.2512917986065
"5730",-2.23001440015921
"57300",-2.2082744135228
"57301",-2.28238238567653
"57345",-2.33214389523559
"57350",-2.21920348405499
"57355",-2.26176309847379
"5737",-2.2082744135228
"57370",-2.2082744135228
"57385",-2.24070968927596
"57401",-2.41591377830105
"57427",-2.2082744135228
"57445",-2.2082744135228
"575001",-2.23001440015921
"57501",-2.26176309847379
"5753",-2.2082744135228
"57580",-2.24070968927596
"57620",-2.2512917986065
"57625",-2.21920348405499
"57645",-2.2082744135228
"5770",-2.2082744135228
"57701",-2.45100509811232
"57747",-2.24070968927596
"57751",-2.2082744135228
"57754",-2.2082744135228
"57783",-2.2082744135228
"57790",-2.30258509299405
"57910",-2.2082744135228
"5792",-2.2082744135228
"57998",-2.24070968927596
"58-300",-2.2082744135228
"5800",-2.26176309847379
"58000",-2.34180580614733
"58001",-2.2082744135228
"58010-000",-2.32238772029023
"58072",-2.2082744135228
"58075",-2.21920348405499
"58079",-2.2082744135228
"58102",-2.23001440015921
"58103",-2.57671419904112
"58104",-2.31253542384721
"58106",-2.2082744135228
"582 25",-2.33214389523559
"58202",-2.64617479738412
"58225",-2.34180580614733
"58249",-2.21920348405499
"5825",-2.21920348405499
"58270",-2.31253542384721
"58278-000",-2.2082744135228
"5828",-2.27212588550934
"58282",-2.2082744135228
"5829",-2.2512917986065
"58301",-2.26176309847379
"58327",-2.2082744135228
"58348",-2.2082744135228
"58381",-2.2082744135228
"58400-002",-2.23001440015921
"58401",-2.24070968927596
"58418",-2.2082744135228
"58421",-2.21920348405499
"58436",-2.28238238567653
"5850",-2.2082744135228
"58501",-2.72129542785223
"58503",-2.2082744135228
"58504",-2.2082744135228
"58523",-2.2512917986065
"58545",-2.24070968927596
"58601",-2.45100509811232
"58603",-2.23001440015921
"58621",-2.24070968927596
"58701",-2.55722731136763
"58771",-2.2512917986065
"58788",-2.2082744135228
"58801",-2.32238772029023
"58849",-2.29253475714054
"58852",-2.2082744135228
"590-0000",-2.2082744135228
"590 90",-2.21920348405499
"59000",-2.96527306606928
"59000-000",-2.2082744135228
"59003",-2.2082744135228
"59010-000",-2.31253542384721
"59029",-2.2082744135228
"59044",-2.21920348405499
"59047",-2.13470422035489
"59063",-2.2082744135228
"591 01",-2.21920348405499
"59100",-1.99243016469021
"59101",-2.54160199346455
"59102",-2.69585492800839
"59104",-2.2082744135228
"59106",-2.2082744135228
"59113",-2.21920348405499
"5912",-2.21920348405499
"59140",-2.21920348405499
"59140-001",-2.2082744135228
"59154",-2.2082744135228
"59178-000",-2.2082744135228
"59185",-2.2082744135228
"59215",-2.36085400111802
"59220",-2.2082744135228
"59230",-2.36085400111802
"59247",-2.2512917986065
"59263",-2.33214389523559
"59270",-2.26176309847379
"59282",-2.2082744135228
"59290",-2.2082744135228
"59300",-2.21920348405499
"59317",-2.21920348405499
"59327",-2.21920348405499
"59330",-2.24070968927596
"59350",-2.23001440015921
"59380",-2.2082744135228
"59380-000",-2.2082744135228
"59401",-2.40694510831829
"59404",-2.21920348405499
"59425",-2.2082744135228
"59427",-2.21920348405499
"59436",-2.32238772029023
"59439",-2.2082744135228
"59494",-2.21920348405499
"59500",-2.23001440015921
"59501",-2.35137525716348
"596-0000",-2.2082744135228
"596 01",-2.2082744135228
"59600",-2.24070968927596
"59600-010",-2.2082744135228
"59601",-2.2082744135228
"59620",-2.26176309847379
"59625",-2.2082744135228
"59626",-2.62466859216316
"59632",-2.2082744135228
"59645",-2.2082744135228
"59650",-2.2082744135228
"59701",-2.29253475714054
"59711",-2.2082744135228
"59714",-2.2082744135228
"59715",-2.45100509811232
"59717",-2.32238772029023
"59718",-2.2082744135228
"59722",-2.2082744135228
"59725",-2.23001440015921
"59730",-2.23001440015921
"59761",-2.21920348405499
"59801",-2.59525470695687
"59803",-2.2082744135228
"59808",-2.23001440015921
"59812",-2.29253475714054
"59830",-2.2082744135228
"59840",-2.27212588550934
"59845",-2.2082744135228
"59860",-2.23001440015921
"59864",-2.2082744135228
"59872",-2.20727491318972
"5988",-2.2082744135228
"59901",-2.54160199346455
"59917",-2.2082744135228
"59923",-2.23001440015921
"59930",-2.21920348405499
"60",-2.2082744135228
"60-010",-2.39789527279837
"600",-2.34703685556488
"6000",-4.52936847257181
"60000",-2.31253542384721
"600000",-2.21920348405499
"60001",-3.86168619126655
"60004",-2.26176309847379
"60005",-2.23001440015921
"60007",-2.26176309847379
"60008",-2.68350909218609
"6001",-2.59525470695687
"60010",-2.2082744135228
"60010-000",-2.37278935166729
"60013",-2.28238238567653
"60014",-1.94591014905531
"60015",-2.24070968927596
"60016",-2.23001440015921
"60018",-2.29253475714054
"6002",-2.43361335540045
"60025",-2.2512917986065
"60026",-2.21920348405499
"60030",-2.24070968927596
"60031",-2.32238772029023
"60033",-2.21920348405499
"60035",-2.21920348405499
"60041",-2.2082744135228
"60045",-2.23001440015921
"60047",-2.28238238567653
"60048",-2.21920348405499
"60050",-2.60268968544438
"60053",-2.86789890204411
"60056",-2.96447973004989
"60060",-2.21920348405499
"60061",-2.23001440015921
"60062",-2.2512917986065
"60064",-3.04452243772342
"60068",-2.23001440015921
"60069",-2.23001440015921
"60070",-2.2082744135228
"60071",-2.21920348405499
"60073",-2.23001440015921
"60074",-2.21920348405499
"60076",-2.2082744135228
"60077",-2.12389330425067
"60085",-2.24070968927596
"60088",-2.2082744135228
"60089",-2.21920348405499
"6009",-2.2082744135228
"60090",-2.23001440015921
"60091",-2.2082744135228
"60093",-2.2082744135228
"60098",-2.2082744135228
"6010",-2.61006979274201
"60100",-2.55722731136763
"60101",-2.2082744135228
"60102",-2.78949053304238
"60103",-2.2082744135228
"60104",-2.2082744135228
"60106",-2.2082744135228
"60115",-2.56494935746154
"60118",-2.2082744135228
"60119",-2.2082744135228
"60120",-2.2082744135228
"60121",-2.23001440015921
"60123",-2.32238772029023
"60126",-3.55891312765391
"60130",-2.21920348405499
"60134",-2.23001440015921
"60137",-2.26176309847379
"60139",-2.2082744135228
"60142",-2.2082744135228
"60143",-2.19722457733622
"60146",-2.24070968927596
"60148",-2.01490302054226
"60150",-2.24070968927596
"60152",-2.2512917986065
"60155",-2.2082744135228
"60156",-2.24070968927596
"60160",-2.21920348405499
"60162",-2.2082744135228
"60169",-2.2082744135228
"60172",-2.2512917986065
"60173",-2.23001440015921
"60174",-2.31253542384721
"60176",-2.21920348405499
"60178",-2.21920348405499
"60179",-2.2512917986065
"6018",-2.2082744135228
"60180",-2.2082744135228
"60181",-2.2082744135228
"60185",-3.0834378539731
"60187",-2.26176309847379
"60188",-2.2082744135228
"60189",-2.11296423371848
"6019",-2.2082744135228
"60191",-2.24070968927596
"60192",-2.21920348405499
"60194",-2.28238238567653
"60196",-2.28238238567653
"602 13",-2.30258509299405
"6020",-2.23001440015921
"60200",-2.2512917986065
"60201",-2.24070968927596
"60208",-2.3887627892351
"60213",-2.30258509299405
"6023",-2.21920348405499
"60260",-2.2082744135228
"603",-2.24070968927596
"60300",-2.23001440015921
"603000",-2.37954613413017
"60301",-2.23001440015921
"60302",-2.21920348405499
"60311",-3.31913242860785
"6033",-2.2082744135228
"6034",-2.2082744135228
"6037",-2.4423470353692
"604-0000",-2.27212588550934
"6040",-2.26176309847379
"60402",-2.23001440015921
"60409",-2.2082744135228
"6041",-2.2082744135228
"60416",-2.24070968927596
"60417",-2.21920348405499
"60421",-2.2082744135228
"60423",-2.21920348405499
"60426",-2.2082744135228
"6043",-2.40694510831829
"60430",-3.01820512940605
"60431",-2.21920348405499
"60432",-2.2082744135228
"60435",-2.27212588550934
"60439",-2.31253542384721
"60440",-2.03688192726104
"60441",-2.23001440015921
"60446",-3.06805293513362
"60448",-2.2082744135228
"60451",-2.2082744135228
"60453",-2.23001440015921
"60457",-2.24070968927596
"60462",-2.21920348405499
"60466",-2.2512917986065
"60473",-2.2082744135228
"60477",-2.23001440015921
"60487",-2.23001440015921
"60500",-2.2082744135228
"60504",-2.23001440015921
"60505",-2.24070968927596
"60506",-2.21920348405499
"6051",-2.19722457733622
"60510",-2.21920348405499
"60511",-2.21920348405499
"60514",-2.2082744135228
"60515",-2.26176309847379
"60516",-2.24070968927596
"60517",-2.21920348405499
"60521",-2.2082744135228
"60523",-2.30258509299405
"60527",-2.21920348405499
"60532",-2.21920348405499
"60538",-2.2082744135228
"60540",-2.17998277090171
"60544",-2.29253475714054
"60549",-2.2082744135228
"60552",-2.2082744135228
"60554",-2.29253475714054
"60555",-2.24070968927596
"60559",-2.36085400111802
"60560",-2.2082744135228
"60563",-2.68784749378469
"60564",-2.2082744135228
"60566",-2.21920348405499
"6060",-2.23001440015921
"60601",-2.2512917986065
"60602",-2.23001440015921
"60603",-2.26176309847379
"60604",-2.58021682959233
"60605",-2.23001440015921
"60606",-2.27212588550934
"60607",-2.36085400111802
"60608",-4.07812172671521
"60610",-2.21920348405499
"60611",-2.24070968927596
"60612",-2.31253542384721
"60614",-2.21920348405499
"60616",-2.30258509299405
"60619",-2.2082744135228
"60622",-2.27212588550934
"60625",-2.21920348405499
"60626",-2.30258509299405
"60628",-2.10191439753189
"60631",-2.2082744135228
"60637",-2.2512917986065
"60642",-2.2082744135228
"60654",-2.07944154167984
"60655",-2.2082744135228
"6066",-2.2082744135228
"60666",-2.2082744135228
"60685",-2.2082744135228
"60690",-2.2082744135228
"6070",-2.21920348405499
"60712",-2.21920348405499
"6076",-2.2082744135228
"60803",-2.2082744135228
"60804",-3.50760997527079
"60805",-2.21920348405499
"6082",-2.2082744135228
"60901",-2.23683371543127
"60914",-2.23001440015921
"60936",-2.32238772029023
"60942",-2.2082744135228
"6095",-2.21920348405499
"60951",-2.21920348405499
"60957",-2.21920348405499
"60970",-2.2082744135228
"6100",-2.8094026953625
"61000",-2.36085400111802
"610000",-2.16645291866947
"61001",-2.2082744135228
"61008",-2.27212588550934
"61012",-2.2082744135228
"6102",-2.2082744135228
"61021",-2.23001440015921
"61025",-2.2082744135228
"61028",-2.2082744135228
"61032",-2.31253542384721
"61036",-2.2082744135228
"61048",-2.26176309847379
"6105",-2.2082744135228
"61053",-2.2082744135228
"6106",-2.21920348405499
"61065",-2.2512917986065
"61068",-2.23001440015921
"6107",-2.37954613413017
"61073",-2.23001440015921
"6108",-2.31253542384721
"61081",-2.21920348405499
"6109",-2.21920348405499
"6110",-2.27212588550934
"61104",-2.85647020622048
"61108",-2.21920348405499
"61109",-2.21920348405499
"6111",-2.23001440015921
"6117",-2.23001440015921
"6118",-2.29253475714054
"612",-2.29253475714054
"61201",-1.9993988340063
"6121",-2.23001440015921
"61231",-2.23001440015921
"61244",-2.2082744135228
"61250",-2.21920348405499
"61254",-2.24070968927596
"61265",-2.56494935746154
"61270",-2.21920348405499
"6130",-2.23001440015921
"61301",-2.2082744135228
"61318",-2.21920348405499
"61329",-2.2082744135228
"61341",-2.2082744135228
"61342",-2.3887627892351
"61350",-2.29253475714054
"61356",-2.2082744135228
"61361",-2.28238238567653
"6139",-2.2082744135228
"6140",-2.2082744135228
"614000",-2.27212588550934
"61401",-2.16645291866947
"61438",-2.24070968927596
"61455",-2.36085400111802
"6150",-2.23001440015921
"61516",-2.2082744135228
"6152",-2.4932054526027
"61523",-2.24070968927596
"61533",-2.21920348405499
"61540",-2.21920348405499
"61548",-2.35137525716348
"61550",-2.2082744135228
"61554",-2.45958884180371
"61561",-2.26176309847379
"61571",-2.2082744135228
"6160",-2.27212588550934
"61606",-2.61274002129789
"61611",-2.4423470353692
"61614",-2.21920348405499
"61615",-2.2082744135228
"61616",-2.2082744135228
"61625",-2.23001440015921
"61630",-2.21920348405499
"617",-2.2082744135228
"61701",-2.66722820658196
"61704",-2.2082744135228
"61726",-2.2082744135228
"61739",-2.2082744135228
"61745",-2.2082744135228
"61761",-2.55722731136763
"61764",-2.2082744135228
"61790",-2.31253542384721
"61791",-2.21920348405499
"618",-2.2082744135228
"61800",-2.2082744135228
"61801",-2.4423470353692
"61820",-2.28238238567653
"61821",-2.71359038147783
"61822",-2.2082744135228
"61832",-2.14006616349627
"61866",-2.26176309847379
"61883",-2.21920348405499
"619-0200",-2.2082744135228
"61920",-2.42480272571829
"61937",-2.23001440015921
"61938",-2.50143595173921
"61944",-2.2082744135228
"61953",-2.28238238567653
"62-800",-2.2082744135228
"6200",-2.29253475714054
"62000",-2.15948424935337
"620000",-2.42480272571829
"62002",-2.24070968927596
"62010-000",-2.2082744135228
"62012",-2.2082744135228
"62018",-2.2082744135228
"62024",-2.2082744135228
"62025",-2.2082744135228
"62026",-2.28238238567653
"62034",-2.2082744135228
"62040",-2.23001440015921
"62052",-2.2082744135228
"62056",-2.2082744135228
"62059",-2.21920348405499
"62060",-2.2082744135228
"62061",-2.2082744135228
"62084",-2.42480272571829
"62088",-2.2082744135228
"62095",-2.2082744135228
"62097",-2.2082744135228
"62100",-2.2512917986065
"6220",-2.2082744135228
"622000",-2.2082744135228
"62206",-2.15948424935337
"62208",-2.2082744135228
"62218",-2.2082744135228
"62221",-2.2082744135228
"62225",-2.2512917986065
"62226",-2.61006979274201
"62234",-2.43361335540045
"62236",-2.21920348405499
"62240",-2.23001440015921
"62246",-2.23001440015921
"6226",-2.21920348405499
"62260",-2.2082744135228
"62265",-2.21920348405499
"62269",-2.23001440015921
"6227",-2.29253475714054
"62280",-2.21920348405499
"62281",-2.2082744135228
"62285",-2.2082744135228
"62286",-2.21920348405499
"62293",-2.21920348405499
"62294",-2.21920348405499
"62298",-2.33214389523559
"62301",-2.26176309847379
"62321",-2.30258509299405
"62326",-2.21920348405499
"62339",-2.26176309847379
"62363",-2.21920348405499
"6240",-2.2082744135228
"62400",-2.2082744135228
"62401",-2.26176309847379
"62411",-2.26176309847379
"62424",-2.21920348405499
"62435",-2.2082744135228
"62439",-2.21920348405499
"62442",-2.2082744135228
"62450",-2.34180580614733
"62468",-2.2082744135228
"625000",-2.26176309847379
"62521",-2.2082744135228
"62523",-2.58021682959233
"62525",-2.2082744135228
"62565",-2.2082744135228
"62568",-2.28238238567653
"6259",-2.2082744135228
"62598-000",-2.2082744135228
"6260",-2.2082744135228
"62626",-2.21920348405499
"6263",-2.2082744135228
"626400",-2.23001440015921
"626430",-2.2082744135228
"626440",-2.2082744135228
"62650",-2.21920348405499
"62656",-2.23001440015921
"62666",-2.2082744135228
"6268",-2.2082744135228
"6269",-2.26176309847379
"62690",-2.24070968927596
"62691",-2.27212588550934
"62694",-2.23001440015921
"627-0000",-2.21920348405499
"627-110",-2.21920348405499
"6270",-2.2082744135228
"62700",-2.2082744135228
"62701",-2.64617479738412
"62702",-2.2082744135228
"62704",-2.27212588550934
"62711",-2.21920348405499
"62715",-2.2082744135228
"6278",-2.27212588550934
"62806",-2.2082744135228
"6281",-2.2082744135228
"62821",-2.2082744135228
"62828",-2.2082744135228
"62832",-2.24070968927596
"62838",-2.2082744135228
"62839",-2.23001440015921
"62848",-2.21920348405499
"62858",-2.24070968927596
"62864",-2.29253475714054
"62881",-2.2082744135228
"62893",-2.2082744135228
"62901",-2.42238629280667
"62906",-2.2082744135228
"62908",-2.2082744135228
"62934",-2.2082744135228
"62946",-2.27212588550934
"62948",-2.29253475714054
"62966",-2.24070968927596
"630",-2.21920348405499
"630-0000",-2.2512917986065
"630-0101",-2.26176309847379
"6300",-2.39789527279837
"63000",-2.54944517092557
"630000",-2.58021682959233
"63010-000",-2.2082744135228
"63013",-2.21920348405499
"63017",-2.27212588550934
"63026",-2.2082744135228
"63034",-2.2082744135228
"63037",-2.21920348405499
"63040",-2.2082744135228
"63043",-2.26176309847379
"63052",-2.2082744135228
"6306",-2.2082744135228
"63069",-2.2082744135228
"63080",-2.34180580614733
"63088",-2.23001440015921
"6309",-2.2082744135228
"63100-000",-2.2082744135228
"63101",-2.1870722058722
"63102",-2.21920348405499
"63103",-2.24070968927596
"63105",-2.2082744135228
"63106",-2.2082744135228
"63108",-2.2082744135228
"63110",-2.2082744135228
"63114",-2.26176309847379
"63118",-2.2082744135228
"63119",-2.32238772029023
"63121",-2.11296423371848
"63122",-2.2082744135228
"63127",-2.29253475714054
"63130",-2.36085400111802
"63131",-2.31253542384721
"63132",-2.30258509299405
"63134",-2.2082744135228
"63136",-2.2082744135228
"63139",-3.69835819806848
